,dataset,filename,actor,emotion,length,gender,set
2248,TESS,clean/TESS/OAF_tell_sad.wav,OAF,sad,2.3337868480725623,female,train
2249,TESS,clean/TESS/YAF_chair_ps.wav,YAF,surprised,1.8308843537414965,female,train
2250,TESS,clean/TESS/OAF_thought_happy.wav,OAF,happy,1.9136054421768707,female,train
2251,TESS,clean/TESS/OAF_back_neutral.wav,OAF,neutral,2.0434467120181408,female,train
2252,TESS,clean/TESS/OAF_judge_ps.wav,OAF,surprised,2.3043537414965987,female,train
2253,TESS,clean/TESS/YAF_late_fear.wav,YAF,fearful,1.7391383219954648,female,train
2254,TESS,clean/TESS/OAF_rush_angry.wav,OAF,angry,1.6526530612244898,female,test
2255,TESS,clean/TESS/OAF_note_happy.wav,OAF,happy,2.0429931972789115,female,train
2256,TESS,clean/TESS/YAF_hit_disgust.wav,YAF,disgusted,2.395283446712018,female,test
2257,TESS,clean/TESS/OAF_name_neutral.wav,OAF,neutral,2.0038095238095237,female,train
2258,TESS,clean/TESS/OAF_sour_neutral.wav,OAF,neutral,2.100136054421769,female,train
2259,TESS,clean/TESS/YAF_dog_fear.wav,YAF,fearful,1.7287528344671201,female,train
2260,TESS,clean/TESS/YAF_tip_sad.wav,YAF,sad,2.1174149659863946,female,train
2261,TESS,clean/TESS/YAF_phone_fear.wav,YAF,fearful,1.7601814058956917,female,train
2262,TESS,clean/TESS/YAF_vote_neutral.wav,YAF,neutral,2.0811337868480724,female,train
2263,TESS,clean/TESS/YAF_base_ps.wav,YAF,surprised,1.9885260770975057,female,train
2264,TESS,clean/TESS/OAF_lore_ps.wav,OAF,surprised,2.09437641723356,female,train
2265,TESS,clean/TESS/YAF_check_ps.wav,YAF,surprised,1.94875283446712,female,train
2266,TESS,clean/TESS/OAF_luck_angry.wav,OAF,angry,1.6131519274376418,female,test
2267,TESS,clean/TESS/YAF_came_fear.wav,YAF,fearful,2.0331972789115644,female,train
2268,TESS,clean/TESS/YAF_date_happy.wav,YAF,happy,1.8230385487528344,female,test
2269,TESS,clean/TESS/OAF_back_fear.wav,OAF,fearful,1.7271655328798186,female,train
2270,TESS,clean/TESS/YAF_king_ps.wav,YAF,surprised,2.2691156462585034,female,train
2271,TESS,clean/TESS/OAF_burn_angry.wav,OAF,angry,1.6866213151927438,female,train
2272,TESS,clean/TESS/YAF_sure_angry.wav,YAF,angry,2.0322902494331068,female,train
2273,TESS,clean/TESS/YAF_week_neutral.wav,YAF,neutral,2.01124716553288,female,train
2274,TESS,clean/TESS/YAF_bought_sad.wav,YAF,sad,2.0362358276643993,female,train
2275,TESS,clean/TESS/OAF_road_ps.wav,OAF,surprised,1.9175510204081632,female,train
2276,TESS,clean/TESS/OAF_ripe_happy.wav,OAF,happy,1.9691156462585033,female,train
2277,TESS,clean/TESS/YAF_hole_disgust.wav,YAF,disgusted,2.543174603174603,female,train
2278,TESS,clean/TESS/YAF_bath_ps.wav,YAF,surprised,1.9763265306122448,female,train
2279,TESS,clean/TESS/YAF_cool_neutral.wav,YAF,neutral,2.139501133786848,female,train
2280,TESS,clean/TESS/OAF_voice_angry.wav,OAF,angry,1.5891156462585034,female,train
2281,TESS,clean/TESS/YAF_lose_happy.wav,YAF,happy,2.19578231292517,female,test
2282,TESS,clean/TESS/YAF_time_disgust.wav,YAF,disgusted,2.3970975056689343,female,train
2283,TESS,clean/TESS/YAF_life_sad.wav,YAF,sad,2.515827664399093,female,train
2284,TESS,clean/TESS/OAF_mouse_neutral.wav,OAF,neutral,2.106621315192744,female,train
2285,TESS,clean/TESS/YAF_have_fear.wav,YAF,fearful,1.9510657596371883,female,test
2286,TESS,clean/TESS/OAF_ton_neutral.wav,OAF,neutral,1.8907936507936507,female,train
2287,TESS,clean/TESS/YAF_beg_happy.wav,YAF,happy,1.8546031746031746,female,train
2288,TESS,clean/TESS/YAF_join_angry.wav,YAF,angry,2.0562358276643993,female,train
2289,TESS,clean/TESS/YAF_room_angry.wav,YAF,angry,2.1195918367346938,female,train
2290,TESS,clean/TESS/YAF_bone_neutral.wav,YAF,neutral,2.055827664399093,female,test
2291,TESS,clean/TESS/YAF_dodge_sad.wav,YAF,sad,2.4258049886621316,female,train
2292,TESS,clean/TESS/YAF_five_disgust.wav,YAF,disgusted,2.4811791383219957,female,train
2293,TESS,clean/TESS/YAF_vote_angry.wav,YAF,angry,2.113605442176871,female,train
2294,TESS,clean/TESS/OAF_rose_ps.wav,OAF,surprised,2.1773696145124717,female,train
2295,TESS,clean/TESS/OAF_match_angry.wav,OAF,angry,1.6847165532879818,female,test
2296,TESS,clean/TESS/OAF_knock_angry.wav,OAF,angry,1.804671201814059,female,train
2297,TESS,clean/TESS/OAF_keg_ps.wav,OAF,surprised,2.021315192743764,female,train
2298,TESS,clean/TESS/OAF_pearl_disgust.wav,OAF,disgusted,2.4356009070294786,female,test
2299,TESS,clean/TESS/OAF_search_angry.wav,OAF,angry,1.6961451247165533,female,test
2300,TESS,clean/TESS/YAF_sheep_disgust.wav,YAF,disgusted,2.2053061224489796,female,train
2301,TESS,clean/TESS/YAF_half_disgust.wav,YAF,disgusted,2.3546485260770975,female,test
2302,TESS,clean/TESS/YAF_wheat_fear.wav,YAF,fearful,1.8527437641723357,female,test
2303,TESS,clean/TESS/OAF_date_fear.wav,OAF,fearful,1.5777777777777777,female,train
2304,TESS,clean/TESS/OAF_laud_sad.wav,OAF,sad,2.384263038548753,female,train
2305,TESS,clean/TESS/OAF_have_angry.wav,OAF,angry,1.6465759637188209,female,train
2306,TESS,clean/TESS/YAF_turn_neutral.wav,YAF,neutral,2.0997732426303855,female,train
2307,TESS,clean/TESS/YAF_note_ps.wav,YAF,surprised,1.81297052154195,female,train
2308,TESS,clean/TESS/YAF_thumb_sad.wav,YAF,sad,2.15859410430839,female,train
2309,TESS,clean/TESS/OAF_long_neutral.wav,OAF,neutral,1.9701133786848073,female,test
2310,TESS,clean/TESS/YAF_chair_happy.wav,YAF,happy,1.8937414965986394,female,train
2311,TESS,clean/TESS/YAF_long_ps.wav,YAF,surprised,1.9197732426303855,female,test
2312,TESS,clean/TESS/YAF_book_fear.wav,YAF,fearful,1.6366893424036282,female,test
2313,TESS,clean/TESS/OAF_pool_neutral.wav,OAF,neutral,2.24,female,train
2314,TESS,clean/TESS/OAF_pain_disgust.wav,OAF,disgusted,2.3133333333333335,female,train
2315,TESS,clean/TESS/OAF_mob_disgust.wav,OAF,disgusted,2.157278911564626,female,train
2316,TESS,clean/TESS/YAF_gaze_fear.wav,YAF,fearful,2.0306122448979593,female,train
2317,TESS,clean/TESS/OAF_chief_angry.wav,OAF,angry,1.6238548752834467,female,train
2318,TESS,clean/TESS/OAF_moon_neutral.wav,OAF,neutral,2.0796371882086166,female,test
2319,TESS,clean/TESS/YAF_raid_sad.wav,YAF,sad,2.142630385487528,female,test
2320,TESS,clean/TESS/YAF_pick_ps.wav,YAF,surprised,1.8044897959183674,female,train
2321,TESS,clean/TESS/YAF_fall_angry.wav,YAF,angry,1.7796825396825398,female,train
2322,TESS,clean/TESS/OAF_live_fear.wav,OAF,fearful,1.6212244897959183,female,train
2323,TESS,clean/TESS/YAF_juice_neutral.wav,YAF,neutral,2.262857142857143,female,test
2324,TESS,clean/TESS/OAF_ditch_disgust.wav,OAF,disgusted,2.6941043083900227,female,train
2325,TESS,clean/TESS/YAF_dab_fear.wav,YAF,fearful,1.5326077097505668,female,train
2326,TESS,clean/TESS/OAF_should_angry.wav,OAF,angry,1.599637188208617,female,train
2327,TESS,clean/TESS/YAF_nice_ps.wav,YAF,surprised,1.869750566893424,female,train
2328,TESS,clean/TESS/OAF_limb_sad.wav,OAF,sad,2.261768707482993,female,train
2329,TESS,clean/TESS/OAF_tape_angry.wav,OAF,angry,1.6836281179138322,female,test
2330,TESS,clean/TESS/YAF_white_sad.wav,YAF,sad,2.2822675736961453,female,test
2331,TESS,clean/TESS/YAF_ditch_angry.wav,YAF,angry,2.275827664399093,female,train
2332,TESS,clean/TESS/YAF_talk_angry.wav,YAF,angry,2.186938775510204,female,train
2333,TESS,clean/TESS/OAF_dog_angry.wav,OAF,angry,1.6904308390022675,female,test
2334,TESS,clean/TESS/YAF_thumb_ps.wav,YAF,surprised,1.878548752834467,female,train
2335,TESS,clean/TESS/YAF_bite_angry.wav,YAF,angry,1.9291156462585033,female,train
2336,TESS,clean/TESS/YAF_mess_angry.wav,YAF,angry,2.1053514739229024,female,train
2337,TESS,clean/TESS/YAF_hush_disgust.wav,YAF,disgusted,2.3873015873015873,female,test
2338,TESS,clean/TESS/OAF_merge_ps.wav,OAF,surprised,2.016326530612245,female,train
2339,TESS,clean/TESS/YAF_doll_sad.wav,YAF,sad,2.2235827664399093,female,train
2340,TESS,clean/TESS/OAF_keep_disgust.wav,OAF,disgusted,2.6420408163265305,female,train
2341,TESS,clean/TESS/OAF_lot_happy.wav,OAF,happy,1.925578231292517,female,test
2342,TESS,clean/TESS/YAF_lease_sad.wav,YAF,sad,2.3234467120181406,female,test
2343,TESS,clean/TESS/OAF_mode_fear.wav,OAF,fearful,1.5643537414965987,female,train
2344,TESS,clean/TESS/OAF_keg_neutral.wav,OAF,neutral,1.8676190476190475,female,train
2345,TESS,clean/TESS/YAF_jar_fear.wav,YAF,fearful,1.5168707482993198,female,test
2346,TESS,clean/TESS/OAF_make_angry.wav,OAF,angry,1.6333333333333333,female,test
2347,TESS,clean/TESS/OAF_live_neutral.wav,OAF,neutral,2.0057596371882087,female,train
2348,TESS,clean/TESS/OAF_mess_sad.wav,OAF,sad,2.6018140589569163,female,test
2349,TESS,clean/TESS/YAF_whip_disgust.wav,YAF,disgusted,2.2770068027210884,female,train
2350,TESS,clean/TESS/OAF_kick_disgust.wav,OAF,disgusted,2.2723356009070295,female,train
2351,TESS,clean/TESS/YAF_fat_sad.wav,YAF,sad,2.026530612244898,female,test
2352,TESS,clean/TESS/YAF_pick_disgust.wav,YAF,disgusted,2.1932426303854875,female,train
2353,TESS,clean/TESS/OAF_sail_sad.wav,OAF,sad,2.6396371882086167,female,train
2354,TESS,clean/TESS/YAF_pad_fear.wav,YAF,fearful,1.7542403628117913,female,test
2355,TESS,clean/TESS/OAF_south_angry.wav,OAF,angry,1.5181859410430838,female,train
2356,TESS,clean/TESS/YAF_voice_disgust.wav,YAF,disgusted,2.684126984126984,female,train
2357,TESS,clean/TESS/YAF_dead_happy.wav,YAF,happy,1.817278911564626,female,train
2358,TESS,clean/TESS/YAF_match_sad.wav,YAF,sad,2.2569614512471654,female,train
2359,TESS,clean/TESS/YAF_pad_neutral.wav,YAF,neutral,2.182358276643991,female,train
2360,TESS,clean/TESS/YAF_rose_sad.wav,YAF,sad,2.3010884353741496,female,train
2361,TESS,clean/TESS/OAF_ring_angry.wav,OAF,angry,1.528798185941043,female,test
2362,TESS,clean/TESS/YAF_wag_sad.wav,YAF,sad,2.214875283446712,female,train
2363,TESS,clean/TESS/YAF_met_ps.wav,YAF,surprised,2.152607709750567,female,train
2364,TESS,clean/TESS/YAF_jar_disgust.wav,YAF,disgusted,2.359863945578231,female,train
2365,TESS,clean/TESS/YAF_doll_angry.wav,YAF,angry,1.8899773242630384,female,train
2366,TESS,clean/TESS/OAF_name_ps.wav,OAF,surprised,1.8454875283446712,female,train
2367,TESS,clean/TESS/OAF_wag_disgust.wav,OAF,disgusted,2.3512471655328797,female,train
2368,TESS,clean/TESS/YAF_tell_neutral.wav,YAF,neutral,2.2434467120181405,female,train
2369,TESS,clean/TESS/OAF_gap_angry.wav,OAF,angry,1.5921541950113378,female,train
2370,TESS,clean/TESS/OAF_raise_disgust.wav,OAF,disgusted,2.700045351473923,female,train
2371,TESS,clean/TESS/YAF_name_happy.wav,YAF,happy,2.0370068027210886,female,train
2372,TESS,clean/TESS/YAF_read_sad.wav,YAF,sad,2.2616780045351472,female,train
2373,TESS,clean/TESS/OAF_shack_neutral.wav,OAF,neutral,1.9891156462585033,female,train
2374,TESS,clean/TESS/YAF_rain_neutral.wav,YAF,neutral,2.256734693877551,female,train
2375,TESS,clean/TESS/YAF_numb_disgust.wav,YAF,disgusted,2.3589569160997734,female,train
2376,TESS,clean/TESS/OAF_rush_ps.wav,OAF,surprised,1.9250340136054422,female,train
2377,TESS,clean/TESS/YAF_chat_neutral.wav,YAF,neutral,2.1554648526077096,female,test
2378,TESS,clean/TESS/OAF_whip_fear.wav,OAF,fearful,1.5743310657596372,female,train
2379,TESS,clean/TESS/OAF_ring_ps.wav,OAF,surprised,1.8829478458049886,female,train
2380,TESS,clean/TESS/YAF_bone_sad.wav,YAF,sad,2.181360544217687,female,test
2381,TESS,clean/TESS/YAF_road_sad.wav,YAF,sad,2.356734693877551,female,train
2382,TESS,clean/TESS/YAF_love_fear.wav,YAF,fearful,1.494421768707483,female,train
2383,TESS,clean/TESS/OAF_lore_fear.wav,OAF,fearful,1.67437641723356,female,train
2384,TESS,clean/TESS/YAF_dead_neutral.wav,YAF,neutral,1.942766439909297,female,test
2385,TESS,clean/TESS/YAF_pike_disgust.wav,YAF,disgusted,2.3123809523809524,female,train
2386,TESS,clean/TESS/OAF_young_angry.wav,OAF,angry,1.5371428571428571,female,train
2387,TESS,clean/TESS/OAF_calm_disgust.wav,OAF,disgusted,2.449705215419501,female,train
2388,TESS,clean/TESS/OAF_mob_happy.wav,OAF,happy,1.7904308390022676,female,train
2389,TESS,clean/TESS/OAF_bought_neutral.wav,OAF,neutral,1.9521995464852608,female,train
2390,TESS,clean/TESS/OAF_tell_angry.wav,OAF,angry,1.6309750566893424,female,test
2391,TESS,clean/TESS/OAF_rag_fear.wav,OAF,fearful,1.5729251700680271,female,train
2392,TESS,clean/TESS/OAF_bar_disgust.wav,OAF,disgusted,2.27297052154195,female,test
2393,TESS,clean/TESS/YAF_judge_angry.wav,YAF,angry,2.2751020408163267,female,train
2394,TESS,clean/TESS/YAF_back_disgust.wav,YAF,disgusted,2.114739229024943,female,train
2395,TESS,clean/TESS/OAF_lease_disgust.wav,OAF,disgusted,2.3075736961451248,female,train
2396,TESS,clean/TESS/OAF_size_disgust.wav,OAF,disgusted,2.5048526077097506,female,train
2397,TESS,clean/TESS/YAF_when_neutral.wav,YAF,neutral,2.2287528344671204,female,train
2398,TESS,clean/TESS/YAF_tool_fear.wav,YAF,fearful,1.820907029478458,female,train
2399,TESS,clean/TESS/YAF_mob_ps.wav,YAF,surprised,1.8542857142857143,female,train
2400,TESS,clean/TESS/OAF_rot_disgust.wav,OAF,disgusted,2.1298412698412696,female,train
2401,TESS,clean/TESS/YAF_hire_neutral.wav,YAF,neutral,2.0453514739229024,female,train
2402,TESS,clean/TESS/OAF_fat_ps.wav,OAF,surprised,1.9830839002267573,female,train
2403,TESS,clean/TESS/OAF_kite_fear.wav,OAF,fearful,1.4132879818594104,female,train
2404,TESS,clean/TESS/YAF_mess_ps.wav,YAF,surprised,1.9049433106575964,female,train
2405,TESS,clean/TESS/OAF_fall_fear.wav,OAF,fearful,1.585170068027211,female,test
2406,TESS,clean/TESS/OAF_cool_fear.wav,OAF,fearful,1.604716553287982,female,train
2407,TESS,clean/TESS/OAF_sell_angry.wav,OAF,angry,1.4146938775510205,female,test
2408,TESS,clean/TESS/OAF_kick_angry.wav,OAF,angry,1.6514285714285715,female,train
2409,TESS,clean/TESS/YAF_boat_neutral.wav,YAF,neutral,1.8963718820861677,female,test
2410,TESS,clean/TESS/YAF_sub_angry.wav,YAF,angry,2.01891156462585,female,train
2411,TESS,clean/TESS/YAF_tire_angry.wav,YAF,angry,1.9198639455782314,female,test
2412,TESS,clean/TESS/YAF_goal_disgust.wav,YAF,disgusted,2.2029931972789116,female,train
2413,TESS,clean/TESS/YAF_goose_angry.wav,YAF,angry,1.974965986394558,female,train
2414,TESS,clean/TESS/YAF_fat_neutral.wav,YAF,neutral,2.1592743764172337,female,train
2415,TESS,clean/TESS/OAF_puff_happy.wav,OAF,happy,1.9668480725623583,female,train
2416,TESS,clean/TESS/OAF_bone_disgust.wav,OAF,disgusted,2.214920634920635,female,train
2417,TESS,clean/TESS/YAF_fit_disgust.wav,YAF,disgusted,2.3345578231292516,female,test
2418,TESS,clean/TESS/OAF_dime_fear.wav,OAF,fearful,1.6011337868480726,female,train
2419,TESS,clean/TESS/OAF_time_neutral.wav,OAF,neutral,1.9773242630385488,female,train
2420,TESS,clean/TESS/YAF_pole_happy.wav,YAF,happy,1.864126984126984,female,train
2421,TESS,clean/TESS/OAF_jug_angry.wav,OAF,angry,1.5497959183673469,female,train
2422,TESS,clean/TESS/OAF_tell_fear.wav,OAF,fearful,1.700408163265306,female,train
2423,TESS,clean/TESS/OAF_lean_happy.wav,OAF,happy,2.0882086167800455,female,test
2424,TESS,clean/TESS/YAF_phone_neutral.wav,YAF,neutral,2.1261678004535147,female,train
2425,TESS,clean/TESS/YAF_cheek_disgust.wav,YAF,disgusted,2.3672562358276643,female,train
2426,TESS,clean/TESS/OAF_rough_happy.wav,OAF,happy,2.1011337868480724,female,train
2427,TESS,clean/TESS/OAF_tip_ps.wav,OAF,surprised,1.9808616780045352,female,train
2428,TESS,clean/TESS/YAF_rot_ps.wav,YAF,surprised,1.7812698412698413,female,train
2429,TESS,clean/TESS/OAF_dog_disgust.wav,OAF,disgusted,2.345986394557823,female,train
2430,TESS,clean/TESS/YAF_gun_happy.wav,YAF,happy,1.8103854875283447,female,train
2431,TESS,clean/TESS/YAF_hit_angry.wav,YAF,angry,2.1169614512471657,female,train
2432,TESS,clean/TESS/OAF_youth_angry.wav,OAF,angry,1.582857142857143,female,train
2433,TESS,clean/TESS/YAF_loaf_happy.wav,YAF,happy,1.9866666666666666,female,train
2434,TESS,clean/TESS/OAF_five_neutral.wav,OAF,neutral,1.937233560090703,female,train
2435,TESS,clean/TESS/OAF_sub_disgust.wav,OAF,disgusted,2.371972789115646,female,train
2436,TESS,clean/TESS/YAF_cab_fear.wav,YAF,fearful,1.8973242630385487,female,train
2437,TESS,clean/TESS/OAF_vote_disgust.wav,OAF,disgusted,2.484308390022676,female,test
2438,TESS,clean/TESS/YAF_yearn_happy.wav,YAF,happy,2.0858049886621317,female,train
2439,TESS,clean/TESS/YAF_came_happy.wav,YAF,happy,2.154739229024943,female,train
2440,TESS,clean/TESS/YAF_witch_ps.wav,YAF,surprised,1.8416780045351473,female,test
2441,TESS,clean/TESS/YAF_pass_angry.wav,YAF,angry,2.2252154195011338,female,train
2442,TESS,clean/TESS/OAF_doll_ps.wav,OAF,surprised,2.1966893424036282,female,train
2443,TESS,clean/TESS/YAF_name_disgust.wav,YAF,disgusted,2.4648979591836735,female,train
2444,TESS,clean/TESS/YAF_sour_disgust.wav,YAF,disgusted,2.6574603174603175,female,train
2445,TESS,clean/TESS/OAF_rag_neutral.wav,OAF,neutral,2.3086167800453516,female,train
2446,TESS,clean/TESS/OAF_hole_neutral.wav,OAF,neutral,1.884172335600907,female,test
2447,TESS,clean/TESS/OAF_which_happy.wav,OAF,happy,2.120453514739229,female,train
2448,TESS,clean/TESS/OAF_pass_ps.wav,OAF,surprised,2.2988208616780046,female,train
2449,TESS,clean/TESS/OAF_shawl_sad.wav,OAF,sad,2.6343310657596373,female,train
2450,TESS,clean/TESS/YAF_death_ps.wav,YAF,surprised,2.2369160997732425,female,train
2451,TESS,clean/TESS/YAF_good_sad.wav,YAF,sad,2.2245351473922903,female,train
2452,TESS,clean/TESS/YAF_shout_disgust.wav,YAF,disgusted,2.4662131519274375,female,train
2453,TESS,clean/TESS/OAF_soap_fear.wav,OAF,fearful,1.7104308390022676,female,train
2454,TESS,clean/TESS/OAF_cool_disgust.wav,OAF,disgusted,2.4210884353741497,female,train
2455,TESS,clean/TESS/YAF_hit_sad.wav,YAF,sad,2.3821315192743766,female,train
2456,TESS,clean/TESS/OAF_hole_angry.wav,OAF,angry,1.652108843537415,female,train
2457,TESS,clean/TESS/OAF_week_disgust.wav,OAF,disgusted,2.466621315192744,female,test
2458,TESS,clean/TESS/OAF_door_ps.wav,OAF,surprised,1.754421768707483,female,train
2459,TESS,clean/TESS/OAF_hurl_happy.wav,OAF,happy,1.8890702947845806,female,train
2460,TESS,clean/TESS/YAF_kill_sad.wav,YAF,sad,2.165124716553288,female,train
2461,TESS,clean/TESS/OAF_long_angry.wav,OAF,angry,1.7242630385487527,female,train
2462,TESS,clean/TESS/OAF_witch_fear.wav,OAF,fearful,1.7816326530612245,female,test
2463,TESS,clean/TESS/OAF_wheat_neutral.wav,OAF,neutral,1.9170068027210885,female,train
2464,TESS,clean/TESS/YAF_pain_neutral.wav,YAF,neutral,2.076780045351474,female,train
2465,TESS,clean/TESS/YAF_match_disgust.wav,YAF,disgusted,2.7222222222222223,female,train
2466,TESS,clean/TESS/YAF_walk_ps.wav,YAF,surprised,1.918684807256236,female,train
2467,TESS,clean/TESS/YAF_moon_disgust.wav,YAF,disgusted,2.473378684807256,female,train
2468,TESS,clean/TESS/YAF_laud_happy.wav,YAF,happy,1.8104308390022676,female,train
2469,TESS,clean/TESS/YAF_live_happy.wav,YAF,happy,2.046575963718821,female,train
2470,TESS,clean/TESS/YAF_yearn_fear.wav,YAF,fearful,1.7593197278911565,female,train
2471,TESS,clean/TESS/OAF_hush_neutral.wav,OAF,neutral,2.0931519274376416,female,train
2472,TESS,clean/TESS/OAF_cool_angry.wav,OAF,angry,1.4862585034013605,female,train
2473,TESS,clean/TESS/YAF_judge_sad.wav,YAF,sad,2.3412244897959185,female,train
2474,TESS,clean/TESS/OAF_long_fear.wav,OAF,fearful,1.4746938775510203,female,train
2475,TESS,clean/TESS/YAF_shout_happy.wav,YAF,happy,1.9486167800453515,female,train
2476,TESS,clean/TESS/OAF_gin_sad.wav,OAF,sad,2.7091609977324262,female,train
2477,TESS,clean/TESS/OAF_jail_happy.wav,OAF,happy,1.7905668934240362,female,train
2478,TESS,clean/TESS/OAF_nag_sad.wav,OAF,sad,2.3602267573696145,female,train
2479,TESS,clean/TESS/OAF_turn_disgust.wav,OAF,disgusted,2.3257142857142856,female,train
2480,TESS,clean/TESS/YAF_boat_sad.wav,YAF,sad,2.336734693877551,female,train
2481,TESS,clean/TESS/YAF_which_neutral.wav,YAF,neutral,2.020997732426304,female,train
2482,TESS,clean/TESS/YAF_perch_sad.wav,YAF,sad,2.556780045351474,female,train
2483,TESS,clean/TESS/YAF_week_fear.wav,YAF,fearful,1.6935147392290248,female,train
2484,TESS,clean/TESS/OAF_reach_fear.wav,OAF,fearful,1.7048526077097506,female,test
2485,TESS,clean/TESS/OAF_far_disgust.wav,OAF,disgusted,2.533605442176871,female,train
2486,TESS,clean/TESS/OAF_raise_sad.wav,OAF,sad,2.913922902494331,female,train
2487,TESS,clean/TESS/OAF_half_neutral.wav,OAF,neutral,1.8692063492063493,female,train
2488,TESS,clean/TESS/OAF_perch_neutral.wav,OAF,neutral,2.233832199546485,female,train
2489,TESS,clean/TESS/OAF_mess_fear.wav,OAF,fearful,1.7018140589569162,female,train
2490,TESS,clean/TESS/YAF_wheat_happy.wav,YAF,happy,2.0482993197278914,female,train
2491,TESS,clean/TESS/YAF_shout_ps.wav,YAF,surprised,2.355192743764172,female,train
2492,TESS,clean/TESS/YAF_life_ps.wav,YAF,surprised,1.9644444444444444,female,train
2493,TESS,clean/TESS/OAF_sheep_ps.wav,OAF,surprised,2.1038548752834467,female,train
2494,TESS,clean/TESS/OAF_shout_fear.wav,OAF,fearful,1.6393197278911564,female,train
2495,TESS,clean/TESS/YAF_pool_disgust.wav,YAF,disgusted,2.341814058956916,female,test
2496,TESS,clean/TESS/YAF_tough_happy.wav,YAF,happy,1.6617687074829932,female,train
2497,TESS,clean/TESS/OAF_chief_disgust.wav,OAF,disgusted,2.475827664399093,female,train
2498,TESS,clean/TESS/YAF_sub_sad.wav,YAF,sad,2.282721088435374,female,test
2499,TESS,clean/TESS/YAF_tough_ps.wav,YAF,surprised,2.2198185941043085,female,test
2500,TESS,clean/TESS/OAF_tire_sad.wav,OAF,sad,2.607074829931973,female,test
2501,TESS,clean/TESS/OAF_vote_sad.wav,OAF,sad,2.3325170068027212,female,test
2502,TESS,clean/TESS/YAF_long_disgust.wav,YAF,disgusted,2.5396825396825395,female,train
2503,TESS,clean/TESS/OAF_chain_sad.wav,OAF,sad,2.547845804988662,female,test
2504,TESS,clean/TESS/YAF_back_happy.wav,YAF,happy,1.8235374149659864,female,train
2505,TESS,clean/TESS/OAF_tool_happy.wav,OAF,happy,1.7768253968253969,female,test
2506,TESS,clean/TESS/OAF_gin_disgust.wav,OAF,disgusted,2.4043537414965988,female,train
2507,TESS,clean/TESS/YAF_cause_happy.wav,YAF,happy,1.9730158730158731,female,train
2508,TESS,clean/TESS/OAF_pick_neutral.wav,OAF,neutral,1.893560090702948,female,train
2509,TESS,clean/TESS/YAF_dodge_happy.wav,YAF,happy,1.9396371882086167,female,test
2510,TESS,clean/TESS/YAF_dip_happy.wav,YAF,happy,1.7257142857142858,female,train
2511,TESS,clean/TESS/YAF_learn_sad.wav,YAF,sad,2.1943764172335603,female,train
2512,TESS,clean/TESS/YAF_chief_sad.wav,YAF,sad,2.110113378684807,female,train
2513,TESS,clean/TESS/OAF_soup_ps.wav,OAF,surprised,2.2424489795918365,female,train
2514,TESS,clean/TESS/OAF_rain_disgust.wav,OAF,disgusted,2.317596371882086,female,train
2515,TESS,clean/TESS/YAF_numb_sad.wav,YAF,sad,2.2066213151927436,female,train
2516,TESS,clean/TESS/OAF_tire_ps.wav,OAF,surprised,2.2745578231292516,female,train
2517,TESS,clean/TESS/OAF_reach_neutral.wav,OAF,neutral,2.191519274376417,female,train
2518,TESS,clean/TESS/YAF_food_happy.wav,YAF,happy,1.9478004535147393,female,train
2519,TESS,clean/TESS/OAF_page_ps.wav,OAF,surprised,2.1443083900226756,female,train
2520,TESS,clean/TESS/OAF_germ_angry.wav,OAF,angry,1.482312925170068,female,train
2521,TESS,clean/TESS/OAF_live_sad.wav,OAF,sad,2.405578231292517,female,test
2522,TESS,clean/TESS/OAF_tell_disgust.wav,OAF,disgusted,2.1351020408163266,female,train
2523,TESS,clean/TESS/OAF_room_ps.wav,OAF,surprised,1.8227210884353742,female,train
2524,TESS,clean/TESS/YAF_mill_happy.wav,YAF,happy,1.7723356009070295,female,train
2525,TESS,clean/TESS/YAF_gun_disgust.wav,YAF,disgusted,2.1998185941043085,female,test
2526,TESS,clean/TESS/OAF_book_sad.wav,OAF,sad,2.515328798185941,female,test
2527,TESS,clean/TESS/OAF_lean_ps.wav,OAF,surprised,2.068934240362812,female,train
2528,TESS,clean/TESS/YAF_keen_happy.wav,YAF,happy,1.7836281179138322,female,test
2529,TESS,clean/TESS/YAF_chat_happy.wav,YAF,happy,1.9344671201814059,female,train
2530,TESS,clean/TESS/YAF_keep_neutral.wav,YAF,neutral,2.16249433106576,female,train
2531,TESS,clean/TESS/OAF_sell_sad.wav,OAF,sad,2.7577324263038547,female,train
2532,TESS,clean/TESS/OAF_keen_fear.wav,OAF,fearful,1.5999546485260772,female,test
2533,TESS,clean/TESS/YAF_shall_angry.wav,YAF,angry,2.1271201814058958,female,train
2534,TESS,clean/TESS/OAF_gun_ps.wav,OAF,surprised,1.9825396825396826,female,train
2535,TESS,clean/TESS/YAF_kick_neutral.wav,YAF,neutral,2.032244897959184,female,train
2536,TESS,clean/TESS/YAF_pole_sad.wav,YAF,sad,2.3392743764172335,female,train
2537,TESS,clean/TESS/YAF_met_happy.wav,YAF,happy,1.8147845804988663,female,train
2538,TESS,clean/TESS/YAF_wag_angry.wav,YAF,angry,2.339546485260771,female,train
2539,TESS,clean/TESS/OAF_jail_sad.wav,OAF,sad,2.4569614512471656,female,train
2540,TESS,clean/TESS/YAF_juice_angry.wav,YAF,angry,2.1643537414965985,female,test
